,count,hate_speech,offensive_language,neither,class*,tweet
236,3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one."""
237,3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;"
238,3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;"""
239,3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;"
240,6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga"""
241,3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch"
242,3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash"
243,3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch"
244,3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy"
245,3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
246,3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;"""
247,3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches"""
248,3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht"
250,3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"
251,3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;"
252,3,0,3,0,1,"""@TayKnosBest: These hoes is crazy"""
253,3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:"
254,3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
255,3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
256,3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly"
257,3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right"
258,3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass."
259,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming"
260,3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH"
261,3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5"
262,3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it"
263,3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger"
264,3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI"
265,3,0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever."
266,3,0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;"
267,3,0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;"
268,3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout"
269,3,0,3,0,1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
270,3,0,3,0,1,"""@TweetGameLazy: I can ride your bitch with no handle bars"""
271,3,0,3,0,1,"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee"""
272,3,0,0,3,2,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man"
273,3,0,3,0,1,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?"
274,3,0,3,0,1,"""@Vbomb20: @Woodchuck20 pussy"" love it"
275,3,0,3,0,1,"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo"
276,3,0,3,0,1,"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER"
277,3,0,0,3,2,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd"""
278,3,0,3,0,1,"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?"
279,3,0,3,0,1,"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?"
280,3,0,3,0,1,"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho"
281,3,0,3,0,1,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!"
283,3,0,3,0,1,"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco"
284,3,0,3,0,1,"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you"
285,3,1,2,0,1,"""@XoXo__Angiee: Bruno fag boy"" you love me."
286,3,0,3,0,1,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;"
287,3,0,0,3,2,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP"
288,3,0,3,0,1,"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"
289,3,1,2,0,1,"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal"
290,3,0,3,0,1,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
291,3,0,3,0,1,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
292,3,0,3,0,1,"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;"
293,4,1,3,0,1,"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake.."
294,3,0,3,0,1,"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say."
295,4,0,4,0,1,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
296,3,0,3,0,1,"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this."
297,3,1,2,0,1,"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here"
298,4,0,4,0,1,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;"
299,3,0,3,0,1,"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh"
300,3,1,2,0,1,"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"
301,3,0,3,0,1,"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner"
302,3,0,3,0,1,"""@_iwantfranny: He's a hoe , I can't"""
304,3,0,3,0,1,"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets"
305,6,0,6,0,1,"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;"""
306,3,1,2,0,1,"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe.."
307,3,1,2,0,1,"""@adriwadrri: No love for these fuck niggas"" hoes*"
308,3,0,3,0,1,"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
309,3,0,3,0,1,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
310,3,0,3,0,1,"""@alejandra_p13: These bitches love Sosa"""
311,4,0,3,1,1,"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
312,3,0,3,0,1,"""@allisonnamaya_: What should I name my cat, ideas?"" Mr pussy"
313,3,0,2,1,1,"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally."
314,3,0,3,0,1,"""@ambitiousBree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me"
315,3,0,3,0,1,"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
316,3,0,3,0,1,"""@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;"
317,3,2,1,0,0,"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes"
318,3,0,0,3,2,"""@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;"""
319,3,0,3,0,1,"""@babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype"
320,3,2,1,0,0,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
321,3,0,3,0,1,"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine"""
322,3,1,2,0,1,"""@cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh"
323,3,0,3,0,1,"""@chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe."
324,3,0,3,0,1,"""@clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
325,3,0,3,0,1,"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!"
326,3,0,1,2,2,"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha"
327,3,0,3,0,1,"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol"
328,3,0,1,2,2,"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof"
329,3,1,2,0,1,"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me"
330,3,0,3,0,1,"""@djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh"
331,3,0,3,0,1,"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh"
332,3,0,3,0,1,"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
333,3,1,2,0,1,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892"
334,3,0,0,3,2,"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta"
335,3,0,3,0,1,"""@glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded"
336,3,0,0,3,2,"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby"
337,3,0,3,0,1,"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
338,3,0,3,0,1,"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;"
339,3,0,3,0,1,"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*"
340,3,0,3,0,1,"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah"
341,3,0,0,3,2,"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"""
342,3,0,2,1,1,"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on."""
343,3,0,3,0,1,"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God"
344,3,0,3,0,1,"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
345,3,0,3,0,1,"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
346,3,0,0,3,2,"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"""
347,3,0,3,0,1,"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon"
348,3,0,1,2,2,"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg"""
349,3,0,3,0,1,"""@jSadass: loud bitches annoy me"""
350,4,0,4,0,1,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu"
351,3,0,3,0,1,"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy"
352,3,0,3,0,1,"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied..."
353,4,0,3,1,1,"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye .."
354,3,2,1,0,0,"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"
355,3,1,2,0,1,"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !"""
356,3,0,0,3,2,"""@jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven"
357,3,2,1,0,0,"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa"
358,3,0,3,0,1,"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;"
359,3,0,3,0,1,"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;"
360,3,0,3,0,1,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!"
361,3,0,0,3,2,"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook"
362,3,0,3,0,1,"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage"
363,3,0,3,0,1,"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies"
364,3,1,2,0,1,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
365,3,0,3,0,1,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr"""
366,3,0,3,0,1,"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn"
367,3,0,3,0,1,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard"
368,3,0,3,0,1,"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend."
369,3,0,0,3,2,"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"
370,3,0,3,0,1,"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12"
371,3,0,3,0,1,"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best"
372,3,0,3,0,1,"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
373,3,0,3,0,1,"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:"
374,3,1,2,0,1,"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh"
375,3,0,0,3,2,"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
376,3,0,3,0,1,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
377,4,0,0,4,2,"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography"
378,3,0,3,0,1,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
379,3,0,3,0,1,"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga"
380,3,0,3,0,1,"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf"
381,3,0,3,0,1,"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet."
382,3,0,3,0,1,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD"
383,3,0,3,0,1,"""@realFORTES: Grudges are for weirdos""and bitches"
384,3,1,0,2,2,"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
385,3,0,0,3,2,"""@riananewman: @22EdHam brownies tonight"" what kind?!?!"
386,3,0,3,0,1,"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol"
387,6,1,5,0,1,"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!"
388,3,0,3,0,1,"""@royalswagg_: using y=mx+b to find the slope of that ass"""
389,3,0,0,3,2,"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
390,3,0,3,0,1,"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear"
391,3,0,3,0,1,"""@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah"
392,3,0,2,1,1,"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too."
393,3,0,3,0,1,"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"""
394,3,0,3,0,1,"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker"
395,3,0,3,0,1,"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"""
396,6,0,2,4,2,"""@sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo"
397,3,0,3,0,1,"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"
398,3,1,2,0,1,"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."
